open,high,low,close,volume,trend_code,year,month,day,hour,dayofweek,Actual_Label,Predicted_Label
1140.45,1146.25,1134.05,1140.8,0,2,2001,5,14,0,0,Uptrend,Uptrend
2358.9,2387.3,2355.5,2380.9,0,2,2005,8,11,0,3,Uptrend,Uptrend
22224.8,22307.75,21932.4,21957.5,0,0,2024,5,9,0,3,Downtrend,Downtrend
1131.55,1145.4,1130.2,1133.8,0,2,2003,7,2,0,2,Uptrend,Uptrend
1104.9,1116.84,1056.09,1066.8,0,0,2001,4,11,0,2,Downtrend,Downtrend
1538.15,1562.0,1533.65,1558.8,0,2,2004,7,16,0,4,Uptrend,Uptrend
7111.3,7152.55,7082.55,7123.15,0,2,2014,5,15,0,3,Uptrend,Uptrend
11661.65,11679.6,11534.65,11582.6,0,0,2019,10,24,0,3,Downtrend,Downtrend
7846.75,7882.05,7810.75,7870.15,0,0,2016,5,18,0,2,Downtrend,Downtrend
8407.04,8480.95,8398.15,8475.8,0,2,2017,1,24,0,1,Uptrend,Uptrend
8153.55,8159.3,8070.05,8086.8,0,0,2016,12,2,0,4,Downtrend,Downtrend
14306.6,14382.3,14191.4,14359.45,0,0,2021,4,19,0,0,Downtrend,Downtrend
1518.7,1532.15,1501.7,1505.6,0,0,2004,6,30,0,2,Downtrend,Downtrend
12132.1,12158.8,12099.95,12151.15,0,2,2019,11,28,0,3,Uptrend,Uptrend
1176.4,1193.09,1175.15,1178.5,0,1,2002,3,5,0,1,Sideways,Sideways
6150.6,6182.5,6146.8,6160.5,0,2,2010,11,3,0,2,Uptrend,Uptrend
958.45,973.5,958.45,971.05,0,2,2002,10,11,0,4,Uptrend,Uptrend
22505.3,22525.65,22430.0,22493.55,0,2,2024,3,7,0,3,Uptrend,Uptrend
2983.6,3052.55,2963.3,3041.75,0,2,2008,12,16,0,1,Uptrend,Uptrend
8348.15,8350.6,8297.65,8324.15,0,2,2014,11,3,0,0,Uptrend,Uptrend
8540.0,8559.4,8480.1,8543.55,0,2,2016,11,8,0,1,Uptrend,Uptrend
11601.5,11740.85,11578.85,11726.15,0,2,2019,4,24,0,2,Uptrend,Uptrend
10560.35,10582.35,10527.45,10564.05,0,0,2018,4,20,0,4,Downtrend,Downtrend
1063.09,1074.0,1056.25,1070.05,0,1,2002,6,20,0,3,Sideways,Sideways
7822.7,7829.8,7777.3,7805.9,0,0,2016,5,2,0,0,Downtrend,Downtrend
11566.6,11604.6,11532.0,11557.1,0,0,2018,8,24,0,4,Downtrend,Downtrend
11879.2,11932.65,11853.95,11913.45,0,1,2019,11,11,0,0,Sideways,Sideways
19621.2,19675.75,19589.4,19653.5,0,2,2023,10,6,0,4,Uptrend,Uptrend
4166.0,4215.5,4014.45,4049.0,0,0,2008,7,11,0,4,Downtrend,Downtrend
10469.4,10513.0,10441.45,10504.8,0,2,2018,1,4,0,3,Uptrend,Uptrend
5114.7,5119.95,4983.6,4999.95,0,0,2012,5,8,0,1,Downtrend,Downtrend
5080.55,5118.64,5068.05,5088.7,0,2,2010,3,5,0,4,Uptrend,Uptrend
10175.6,10178.95,10129.95,10147.55,0,0,2017,9,19,0,1,Downtrend,Downtrend
15755.05,15755.55,15667.05,15680.0,0,0,2021,7,1,0,3,Downtrend,Downtrend
4120.8,4249.55,4118.75,4233.5,0,2,2009,7,15,0,2,Uptrend,Uptrend
24277.9,24347.85,24216.15,24246.7,0,2,2025,4,24,0,3,Uptrend,Uptrend
1074.34,1079.3,1070.2,1072.09,0,0,2001,8,7,0,1,Downtrend,Downtrend
2070.1,2075.1,2049.85,2063.35,0,0,2005,2,10,0,3,Downtrend,Downtrend
1590.9,1595.55,1573.7,1578.2,0,0,2004,8,23,0,0,Downtrend,Downtrend
13002.6,13079.1,12978.0,13055.15,0,2,2020,11,24,0,1,Uptrend,Uptrend
5021.5,5089.3,5001.35,5068.95,0,2,2007,10,1,0,0,Uptrend,Uptrend
11675.6,11677.15,11582.4,11596.9,0,0,2019,7,18,0,3,Downtrend,Downtrend
12556.4,12643.9,12475.25,12631.1,0,2,2020,11,10,0,1,Uptrend,Uptrend
23661.15,23667.1,23398.2,23501.1,0,0,2024,6,21,0,4,Downtrend,Downtrend
17194.5,17220.7,17027.85,17063.25,0,1,2022,2,23,0,2,Sideways,Sideways
1788.45,1815.6,1780.3,1808.7,0,2,2003,12,24,0,2,Uptrend,Uptrend
12680.6,12769.75,12571.1,12749.15,0,2,2020,11,11,0,2,Uptrend,Uptrend
7811.1,7879.95,7761.85,7872.25,0,2,2015,9,14,0,0,Uptrend,Uptrend
8530.79,8535.35,8429.45,8463.1,0,0,2014,11,25,0,1,Downtrend,Downtrend
25142.0,25153.65,25054.9,25083.75,0,2,2025,8,21,0,3,Uptrend,Uptrend
5139.2,5169.25,5098.25,5153.25,0,2,2011,9,8,0,3,Uptrend,Uptrend
16847.95,17148.55,16843.8,17092.2,0,0,2022,2,22,0,1,Downtrend,Downtrend
3948.05,3958.0,3873.85,3893.9,0,1,2007,2,27,0,1,Sideways,Sideways
10892.1,10922.45,10835.1,10876.75,0,2,2018,11,30,0,4,Uptrend,Uptrend
12025.65,12028.2,11956.9,11968.4,0,0,2019,11,21,0,3,Downtrend,Downtrend
1001.8,1012.75,1001.8,1008.75,0,2,2002,11,21,0,3,Uptrend,Uptrend
11297.8,11368.0,11294.55,11360.8,0,2,2018,8,3,0,4,Uptrend,Uptrend
5970.4,5990.65,5896.4,5907.5,0,0,2013,7,25,0,3,Downtrend,Downtrend
5225.05,5255.65,5214.89,5233.35,0,2,2010,6,16,0,2,Uptrend,Uptrend
8721.7,8722.65,8663.45,8691.3,0,0,2016,10,25,0,1,Downtrend,Downtrend
23570.8,23579.05,23499.7,23557.9,0,2,2024,6,18,0,1,Uptrend,Uptrend
24949.15,25021.55,24894.35,24967.75,0,1,2025,8,25,0,0,Sideways,Sideways
1617.95,1629.35,1597.2,1600.75,0,2,2004,7,27,0,1,Uptrend,Uptrend
6035.95,6123.5,6035.95,6115.35,0,2,2013,11,25,0,0,Uptrend,Uptrend
1072.4,1099.25,1072.4,1096.2,0,2,2002,1,4,0,4,Uptrend,Uptrend
2645.9,2663.9,2564.1,2576.69,0,0,2009,3,5,0,3,Downtrend,Downtrend
4953.35,4997.3,4953.35,4985.85,0,0,2009,12,22,0,1,Downtrend,Downtrend
7897.8,7955.55,7891.15,7946.35,0,2,2015,12,31,0,3,Uptrend,Uptrend
10534.25,10566.1,10520.1,10558.85,0,2,2018,1,5,0,4,Uptrend,Uptrend
1187.59,1196.55,1139.65,1161.3,0,0,2001,3,23,0,4,Downtrend,Downtrend
11018.95,11019.5,10926.25,10936.85,0,0,2018,7,16,0,0,Downtrend,Downtrend
1178.45,1201.09,1172.3,1177.34,0,1,2002,3,4,0,0,Sideways,Sideways
10812.6,10929.2,10781.4,10801.85,0,1,2018,5,15,0,1,Sideways,Sideways
2961.5,3099.35,2940.2,3091.35,0,1,2006,6,2,0,4,Sideways,Sideways
8144.4,8159.75,8008.1,8017.55,0,0,2014,9,23,0,1,Downtrend,Downtrend
22415.25,22502.15,22345.65,22466.1,0,2,2024,5,17,0,4,Uptrend,Uptrend
13512.3,13579.35,13402.85,13513.85,0,2,2020,12,11,0,4,Uptrend,Uptrend
3061.05,3228.75,3061.05,3211.05,0,2,2009,4,2,0,3,Uptrend,Uptrend
3910.95,3911.95,3841.7,3850.3,0,0,2007,1,10,0,2,Downtrend,Downtrend
1935.65,1950.25,1921.05,1941.3,0,2,2005,4,28,0,3,Uptrend,Uptrend
16578.45,16690.75,16521.9,16584.55,0,2,2022,5,31,0,1,Uptrend,Uptrend
7965.1,7970.05,7893.8,7908.25,0,0,2016,12,26,0,0,Downtrend,Downtrend
2204.4,2212.55,2178.6,2185.1,0,0,2005,7,14,0,3,Downtrend,Downtrend
11019.85,11093.4,11010.95,11084.75,0,2,2018,7,23,0,0,Uptrend,Uptrend
4779.5,4779.5,4640.95,4706.45,0,0,2011,11,23,0,2,Downtrend,Downtrend
3966.0,3966.0,3911.55,3921.75,0,0,2006,11,28,0,1,Downtrend,Downtrend
5555.55,5592.9,5514.55,5541.25,0,1,2011,5,10,0,1,Sideways,Sideways
5251.25,5277.25,5225.6,5237.1,0,0,2010,7,2,0,4,Downtrend,Downtrend
1052.3,1083.2,1052.3,1081.95,0,2,2003,6,17,0,1,Uptrend,Uptrend
5848.75,5868.05,5780.35,5788.8,0,0,2013,6,11,0,1,Downtrend,Downtrend
7695.5,7702.85,7606.9,7612.5,0,0,2015,12,9,0,2,Downtrend,Downtrend
5549.3,5561.45,5486.85,5519.1,0,0,2013,8,7,0,2,Downtrend,Downtrend
5841.9,5863.4,5804.3,5813.6,0,0,2013,6,18,0,1,Downtrend,Downtrend
18201.1,18335.25,18178.85,18314.4,0,2,2023,5,22,0,0,Uptrend,Uptrend
1089.75,1099.15,1087.75,1097.34,0,2,2003,1,9,0,3,Uptrend,Uptrend
5382.1,5421.05,5351.4,5390.2,0,1,2012,2,13,0,0,Sideways,Sideways
1083.05,1086.95,1074.15,1076.9,0,0,2002,2,4,0,0,Downtrend,Downtrend
5171.2,5221.85,5168.75,5201.05,0,2,2009,12,31,0,3,Uptrend,Uptrend
6822.9,6838.0,6806.25,6815.35,0,2,2014,4,22,0,1,Uptrend,Uptrend
4524.2,4529.8,4421.25,4430.7,0,0,2008,8,14,0,3,Downtrend,Downtrend
8710.65,8739.85,8688.9,8726.6,0,0,2016,9,14,0,2,Downtrend,Downtrend
17657.95,17781.75,17608.15,17711.3,0,1,2021,9,29,0,2,Sideways,Sideways
1127.15,1130.65,1106.8,1115.59,0,0,2001,6,5,0,1,Downtrend,Downtrend
11974.6,11978.95,11861.9,11917.2,0,0,2019,11,5,0,1,Downtrend,Downtrend
3321.45,3344.5,3311.85,3325.0,0,2,2006,3,28,0,1,Uptrend,Uptrend
1808.45,1820.9,1783.05,1786.9,0,0,2004,10,12,0,1,Downtrend,Downtrend
11447.8,11493.5,11419.9,11464.45,0,2,2020,9,11,0,4,Uptrend,Uptrend
5120.55,5126.39,4803.6,4857.0,0,0,2008,2,11,0,0,Downtrend,Downtrend
5129.75,5206.6,5129.75,5199.8,0,2,2012,7,30,0,0,Uptrend,Uptrend
5836.05,5861.3,5747.6,5755.05,0,0,2013,7,30,0,1,Downtrend,Downtrend
10742.05,10751.55,10294.45,10451.45,0,0,2020,3,9,0,0,Downtrend,Downtrend
5035.35,5059.64,5007.75,5049.64,0,2,2012,6,7,0,3,Uptrend,Uptrend
1955.25,2014.25,1950.85,2008.3,0,2,2005,1,28,0,4,Uptrend,Uptrend
5283.7,5300.6,5257.75,5275.15,0,0,2012,7,9,0,0,Downtrend,Downtrend
18295.84,18342.05,18167.9,18210.95,0,2,2021,10,27,0,2,Uptrend,Uptrend
985.85,989.4,981.45,987.25,0,2,2002,8,29,0,3,Uptrend,Uptrend
3799.2,3809.95,3737.2,3777.3,0,0,2006,11,8,0,2,Downtrend,Downtrend
8441.25,8454.5,8407.25,8425.9,0,1,2014,11,18,0,1,Sideways,Sideways
5174.0,5190.2,5041.7,5064.25,0,0,2012,6,18,0,0,Downtrend,Downtrend
1009.15,1018.25,1002.75,1016.95,0,2,2003,4,4,0,4,Uptrend,Uptrend
1050.15,1070.15,1050.15,1067.9,0,2,2002,12,2,0,0,Uptrend,Uptrend
3895.3,4107.14,3848.25,4093.35,0,2,2008,7,2,0,2,Uptrend,Uptrend
1072.45,1073.95,1062.15,1064.2,0,0,2001,7,25,0,2,Downtrend,Downtrend
7774.45,7845.6,7754.05,7823.0,0,1,2015,9,3,0,3,Sideways,Sideways
22290.0,22297.5,22186.1,22212.7,0,1,2024,2,23,0,4,Sideways,Sideways
2706.75,2761.1,2698.0,2756.4,0,2,2005,12,9,0,4,Uptrend,Uptrend
16128.2,16140.0,15950.15,15966.65,0,0,2022,7,13,0,2,Downtrend,Downtrend
1021.1,1038.3,1021.1,1035.05,0,2,2003,6,5,0,3,Uptrend,Uptrend
17405.05,17442.4,17199.6,17245.65,0,2,2022,3,23,0,2,Uptrend,Uptrend
3611.3,3683.35,3602.85,3678.9,0,0,2007,3,19,0,0,Downtrend,Downtrend
15762.7,15817.35,15737.8,15778.45,0,2,2021,7,29,0,3,Uptrend,Uptrend
1095.8,1095.8,1084.34,1091.95,0,0,2002,12,30,0,0,Downtrend,Downtrend
2548.55,2576.94,2534.4,2558.69,0,2,2005,11,14,0,0,Uptrend,Uptrend
4074.8,4116.7,3974.6,4008.25,0,1,2008,9,17,0,2,Sideways,Sideways
8240.29,8279.2,8212.2,8262.29,0,2,2015,5,15,0,4,Uptrend,Uptrend
5614.0,5614.4,5459.55,5512.15,0,0,2011,1,28,0,4,Downtrend,Downtrend
1549.65,1571.3,1542.0,1562.8,0,0,2003,11,15,0,5,Downtrend,Downtrend
7636.05,7663.0,7515.5,7558.2,0,1,2014,6,18,0,2,Sideways,Sideways
2008.45,2060.4,2006.35,2057.6,0,2,2005,1,31,0,0,Uptrend,Uptrend
4069.1,4132.7,3998.3,4044.55,0,0,2007,2,13,0,1,Downtrend,Downtrend
23700.95,23736.5,23451.7,23486.85,0,0,2025,3,26,0,2,Downtrend,Downtrend
7828.15,7974.5,7822.55,7962.65,0,2,2016,4,26,0,1,Uptrend,Uptrend
3050.3,3070.35,3050.3,3067.45,0,2,2006,2,27,0,0,Uptrend,Uptrend
17932.2,17943.5,17802.9,17855.09,0,2,2021,9,27,0,0,Uptrend,Uptrend
11079.35,11171.55,11075.95,11130.4,0,2,2018,1,29,0,0,Uptrend,Uptrend
13473.5,13619.45,13432.2,13601.1,0,2,2020,12,23,0,2,Uptrend,Uptrend
24343.3,24343.3,24125.4,24194.5,0,0,2024,11,26,0,1,Downtrend,Downtrend
17421.9,17529.9,17113.45,17154.3,0,0,2023,3,13,0,0,Downtrend,Downtrend
5420.1,5421.9,5327.3,5359.55,0,2,2012,3,12,0,0,Uptrend,Uptrend
10754.7,10754.7,10547.25,10599.25,0,0,2018,10,4,0,3,Downtrend,Downtrend
6323.8,6327.2,6298.25,6301.65,0,1,2014,1,1,0,2,Sideways,Sideways
1110.7,1122.7,1110.7,1117.59,0,2,2002,5,8,0,2,Uptrend,Uptrend
16870.55,17037.6,16820.4,16858.6,0,0,2022,9,28,0,2,Downtrend,Downtrend
4223.5,4305.0,4205.5,4231.39,0,2,2009,7,16,0,3,Uptrend,Uptrend
4958.55,5003.05,4944.14,4965.55,0,2,2009,9,17,0,3,Uptrend,Uptrend
5565.7,5604.95,5507.2,5516.75,0,0,2011,6,3,0,4,Downtrend,Downtrend
3155.75,3240.55,2971.0,2994.95,0,0,2008,11,5,0,2,Downtrend,Downtrend
11605.85,11700.95,11595.6,11691.95,0,2,2018,8,27,0,0,Uptrend,Uptrend
20155.95,20195.35,20115.7,20133.3,0,0,2023,9,18,0,0,Downtrend,Downtrend
11149.95,11225.4,11090.3,11194.15,0,0,2020,7,24,0,4,Downtrend,Downtrend
4977.75,4980.64,4931.05,4955.8,0,2,2012,1,18,0,2,Uptrend,Uptrend
1563.95,1564.0,1534.35,1540.6,0,0,2003,11,19,0,2,Downtrend,Downtrend
1901.9,1943.1,1874.95,1935.35,0,1,2004,1,19,0,0,Sideways,Sideways
1149.84,1165.7,1145.5,1163.5,0,2,2002,2,22,0,4,Uptrend,Uptrend
5907.75,5908.75,5677.0,5705.3,0,0,2008,1,18,0,4,Downtrend,Downtrend
1138.09,1140.2,1117.84,1123.05,0,0,2002,3,26,0,1,Downtrend,Downtrend
5279.05,5279.05,5160.89,5203.64,0,0,2010,4,19,0,0,Downtrend,Downtrend
21018.55,21037.9,20867.15,20906.4,0,0,2023,12,12,0,1,Downtrend,Downtrend
6080.15,6101.3,6040.5,6048.5,0,0,2013,1,22,0,1,Downtrend,Downtrend
5684.8,5735.15,5683.45,5703.3,0,2,2012,9,28,0,4,Uptrend,Uptrend
19246.5,19345.1,19234.4,19322.55,0,2,2023,7,3,0,0,Uptrend,Uptrend
5233.45,5317.7,5118.85,5285.0,0,0,2013,8,28,0,2,Downtrend,Downtrend
3523.65,3570.5,3502.75,3535.85,0,2,2006,4,19,0,2,Uptrend,Uptrend
23165.9,23264.95,23134.15,23176.05,0,1,2025,1,14,0,1,Sideways,Sideways
4302.39,4329.14,4280.6,4320.7,0,2,2007,8,28,0,1,Uptrend,Uptrend
1024.0,1049.4,1000.1,1044.59,0,1,2001,4,16,0,0,Sideways,Sideways
5631.75,5652.2,5585.15,5610.0,0,2,2012,9,17,0,0,Uptrend,Uptrend
1556.5,1605.6,1556.5,1601.65,0,2,2003,11,3,0,0,Uptrend,Uptrend
10705.75,10759.0,10704.6,10739.35,0,2,2018,4,30,0,0,Uptrend,Uptrend
1928.1,1940.95,1900.05,1925.3,0,0,2005,1,20,0,3,Downtrend,Downtrend
4179.5,4195.14,4126.1,4145.0,0,0,2007,6,8,0,4,Downtrend,Downtrend
7545.35,7547.1,7447.4,7486.15,0,2,2016,3,10,0,3,Uptrend,Uptrend
6159.45,6188.35,6118.05,6145.8,0,0,2010,10,5,0,1,Downtrend,Downtrend
1646.4,1677.9,1646.4,1675.85,0,2,2003,12,9,0,1,Uptrend,Uptrend
5469.55,5490.6,5415.65,5432.0,0,1,2011,2,2,0,2,Sideways,Sideways
5477.65,5564.4,5472.45,5551.45,0,2,2011,5,6,0,4,Uptrend,Uptrend
8376.25,8481.6,8370.15,8453.05,0,2,2015,7,1,0,2,Uptrend,Uptrend
25084.1,25143.0,24694.35,24795.75,0,0,2024,10,7,0,0,Downtrend,Downtrend
8180.25,8265.6,8162.85,8170.05,0,0,2016,6,10,0,4,Downtrend,Downtrend
6001.25,6053.2,5988.1,6039.2,0,1,2013,1,17,0,3,Sideways,Sideways
5005.05,5005.05,4806.7,4941.75,0,0,2009,11,27,0,4,Downtrend,Downtrend
5800.05,5874.2,5711.3,5863.25,0,2,2011,1,12,0,2,Uptrend,Uptrend
